Date,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk
10/08/2014 09:00:00 AM,219,28
12/06/2014 06:00:00 AM,4,9
06/14/2016 07:00:00 AM,214,137
09/14/2017 04:00:00 PM,108,244
01/21/2014 08:00:00 AM,272,104
11/01/2012 05:00:00 PM,93,223
09/26/2015 03:00:00 PM,95,70
10/18/2014 10:00:00 AM,51,17
07/27/2014 01:00:00 PM,127,104
07/04/2016 10:00:00 AM,58,50
01/28/2013 01:00:00 AM,2,0
07/04/2017 03:00:00 PM,95,126
09/05/2017 05:00:00 PM,151,437
08/18/2017 11:00:00 AM,46,55
08/18/2015 08:00:00 PM,64,97
03/08/2013 06:00:00 PM,91,155
06/25/2013 07:00:00 AM,168,52
02/29/2016 04:00:00 AM,3,1
11/10/2017 04:00:00 AM,2,5
05/04/2018 12:00:00 AM,2,12
08/17/2016 05:00:00 AM,32,15
03/21/2014 04:00:00 PM,79,128
05/04/2013 07:00:00 AM,42,39
07/19/2015 11:00:00 AM,112,80
12/30/2013 03:00:00 PM,44,55
11/29/2017 12:00:00 PM,21,44
05/18/2017 05:00:00 PM,186,485
04/30/2015 05:00:00 PM,193,417
02/07/2013 10:00:00 PM,15,17
05/17/2018 05:00:00 AM,31,22
04/22/2014 08:00:00 AM,194,26
01/26/2018 09:00:00 AM,89,90
09/22/2014 04:00:00 AM,7,5
01/19/2018 03:00:00 PM,29,61
11/22/2013 03:00:00 PM,65,80
12/26/2013 11:00:00 PM,3,4
01/28/2016 04:00:00 PM,61,113
03/02/2015 05:00:00 AM,26,13
03/03/2018 05:00:00 PM,44,49
02/09/2013 05:00:00 PM,37,32
02/26/2017 03:00:00 PM,15,19
05/07/2014 03:00:00 AM,4,0
10/03/2012 01:00:00 AM,4,6
10/05/2014 06:00:00 PM,69,41
09/03/2016 08:00:00 AM,23,26
07/28/2016 05:00:00 AM,28,19
09/09/2014 01:00:00 PM,66,0
08/07/2016 07:00:00 AM,21,18
10/14/2013 05:00:00 AM,22,7
01/08/2014 04:00:00 PM,39,72
08/20/2015 01:00:00 PM,57,53
01/18/2015 08:00:00 PM,3,10
12/20/2012 09:00:00 AM,40,27
07/01/2016 03:00:00 PM,86,146
08/25/2016 09:00:00 PM,32,53
01/18/2017 06:00:00 AM,47,23
07/24/2016 12:00:00 PM,95,87
06/07/2015 05:00:00 PM,97,78
04/03/2016 10:00:00 PM,4,10
04/05/2015 01:00:00 AM,2,10
05/22/2014 10:00:00 PM,19,25
05/10/2016 10:00:00 AM,73,57
04/08/2013 09:00:00 AM,125,62
10/26/2012 01:00:00 AM,9,7
12/23/2013 07:00:00 PM,28,35
12/08/2012 04:00:00 AM,2,0
04/29/2015 01:00:00 PM,57,49
12/12/2016 02:00:00 AM,2,0
09/24/2017 12:00:00 AM,13,9
08/10/2015 10:00:00 PM,26,17
08/22/2017 02:00:00 PM,41,82
06/20/2013 04:00:00 PM,39,101
03/12/2018 02:00:00 AM,0,1
09/10/2017 06:00:00 PM,60,68
05/20/2014 04:00:00 AM,8,2
08/24/2013 08:00:00 PM,46,29
04/23/2018 12:00:00 AM,2,5
12/29/2013 07:00:00 PM,11,5
03/05/2016 08:00:00 PM,13,10
03/11/2013 08:00:00 PM,14,39
06/05/2018 04:00:00 AM,5,3
03/05/2017 11:00:00 PM,2,8
11/08/2013 01:00:00 PM,55,46
02/20/2015 02:00:00 AM,0,1
06/18/2018 05:00:00 AM,26,22
11/17/2016 04:00:00 AM,3,1
05/16/2015 08:00:00 PM,16,18
12/10/2017 04:00:00 AM,2,3
12/23/2015 09:00:00 PM,7,6
02/03/2015 01:00:00 PM,37,0
10/03/2014 10:00:00 PM,29,25
04/18/2018 02:00:00 PM,45,39
07/08/2013 01:00:00 PM,76,61
02/20/2015 11:00:00 AM,0,39
01/03/2015 06:00:00 PM,22,16
08/17/2014 04:00:00 AM,1,6
08/01/2017 09:00:00 PM,41,63
04/20/2016 03:00:00 AM,3,1
12/17/2012 07:00:00 AM,93,30
04/18/2014 09:00:00 AM,142,105
06/14/2016 03:00:00 PM,48,72
01/04/2015 11:00:00 PM,0,1
08/06/2016 03:00:00 PM,77,82
06/04/2017 10:00:00 PM,7,20
12/04/2017 10:00:00 AM,43,47
12/29/2016 06:00:00 PM,28,59
04/11/2015 07:00:00 PM,44,32
10/26/2014 04:00:00 PM,58,30
12/07/2016 10:00:00 AM,36,40
07/18/2017 02:00:00 AM,4,2
08/28/2017 01:00:00 PM,54,49
09/11/2014 03:00:00 PM,86,70
03/08/2015 04:00:00 PM,149,106
04/03/2016 11:00:00 AM,112,71
05/07/2015 07:00:00 PM,109,138
08/18/2013 08:00:00 PM,28,30
05/16/2017 02:00:00 PM,30,32
12/24/2014 06:00:00 PM,6,10
11/20/2017 01:00:00 PM,28,23
02/26/2014 02:00:00 AM,2,4
06/21/2015 03:00:00 PM,85,98
04/08/2017 10:00:00 PM,6,11
04/11/2017 06:00:00 AM,78,44
06/18/2018 04:00:00 PM,100,337
10/30/2014 02:00:00 AM,2,4
03/07/2015 05:00:00 AM,3,4
04/11/2018 05:00:00 PM,90,297
06/13/2013 03:00:00 AM,0,2
05/20/2016 09:00:00 PM,25,31
08/02/2017 02:00:00 PM,47,68
02/06/2016 11:00:00 PM,10,9
04/12/2013 12:00:00 PM,37,29
12/23/2012 11:00:00 PM,3,8
05/24/2018 09:00:00 AM,150,183
02/10/2015 09:00:00 PM,23,28
03/30/2016 04:00:00 AM,6,2
11/27/2014 08:00:00 PM,9,4
03/05/2018 02:00:00 PM,29,40
09/15/2017 04:00:00 PM,126,314
12/15/2013 07:00:00 AM,5,2
02/09/2017 06:00:00 PM,54,97
11/17/2013 04:00:00 AM,1,4
10/14/2017 06:00:00 PM,38,41
03/17/2014 02:00:00 AM,1,0
03/11/2014 02:00:00 PM,60,40
04/03/2016 10:00:00 AM,121,64
11/06/2014 04:00:00 AM,4,1
04/28/2013 01:00:00 PM,77,49
09/14/2017 07:00:00 AM,237,201
04/18/2015 02:00:00 PM,149,117
12/10/2014 09:00:00 PM,16,24
10/31/2014 10:00:00 AM,34,18
01/03/2013 09:00:00 AM,84,54
01/03/2013 06:00:00 AM,47,22
06/23/2015 04:00:00 PM,161,246
03/14/2015 10:00:00 PM,10,8
10/10/2012 09:00:00 PM,24,38
09/29/2013 04:00:00 AM,3,1
04/27/2018 02:00:00 PM,47,50
04/25/2017 07:00:00 AM,226,134
05/09/2018 11:00:00 AM,39,47
03/03/2016 07:00:00 AM,191,75
02/02/2018 04:00:00 PM,50,136
10/06/2012 12:00:00 AM,8,7
02/17/2016 08:00:00 AM,241,120
09/21/2017 03:00:00 AM,1,0
02/19/2017 06:00:00 AM,2,3
01/05/2017 02:00:00 AM,0,1
03/19/2017 05:00:00 PM,60,61
06/14/2018 04:00:00 PM,104,261
07/29/2015 08:00:00 AM,392,231
09/26/2016 01:00:00 PM,68,45
04/14/2017 12:00:00 AM,4,9
12/08/2016 07:00:00 PM,26,37
11/14/2015 02:00:00 PM,12,14
04/29/2015 02:00:00 PM,36,46
08/20/2013 04:00:00 AM,7,2
07/02/2017 02:00:00 AM,5,3
09/18/2016 09:00:00 AM,34,47
09/10/2016 12:00:00 PM,80,75
11/15/2013 02:00:00 AM,3,2
09/09/2017 06:00:00 PM,44,50
02/20/2014 06:00:00 AM,45,24
12/21/2012 09:00:00 AM,58,36
08/04/2015 04:00:00 AM,4,7
12/04/2013 07:00:00 AM,120,36
12/27/2012 07:00:00 AM,64,31
04/21/2014 08:00:00 AM,341,114
08/21/2015 10:00:00 AM,55,36
07/15/2016 08:00:00 AM,302,180
11/14/2012 03:00:00 PM,57,70
01/19/2018 08:00:00 AM,175,168
04/13/2014 07:00:00 PM,55,46
02/04/2014 10:00:00 AM,40,34
01/26/2013 09:00:00 PM,6,10
08/29/2013 07:00:00 AM,183,58
03/22/2015 08:00:00 PM,9,8
12/25/2016 11:00:00 PM,3,2
08/08/2017 04:00:00 PM,107,288
03/10/2013 08:00:00 AM,20,14
09/17/2016 08:00:00 PM,14,15
07/08/2015 09:00:00 AM,174,108
11/27/2017 12:00:00 PM,27,30
04/03/2015 01:00:00 AM,7,2
02/11/2017 03:00:00 AM,0,1
01/13/2013 05:00:00 PM,18,15
10/24/2015 06:00:00 AM,7,12
10/15/2013 07:00:00 AM,224,82
04/30/2018 09:00:00 AM,121,138
02/09/2017 12:00:00 AM,0,1
05/08/2014 08:00:00 AM,325,164
01/29/2014 10:00:00 AM,44,27
03/27/2016 12:00:00 PM,18,7
11/08/2017 12:00:00 PM,42,30
03/05/2014 04:00:00 PM,46,71
06/25/2018 01:00:00 PM,36,34
12/24/2012 04:00:00 PM,24,30
10/05/2015 01:00:00 AM,1,2
10/24/2012 12:00:00 AM,3,8
09/16/2017 06:00:00 AM,15,13
11/08/2015 10:00:00 AM,29,16
04/14/2013 04:00:00 PM,91,60
03/10/2015 03:00:00 AM,0,3
12/14/2014 03:00:00 PM,55,53
12/13/2016 04:00:00 PM,51,130
12/10/2016 02:00:00 PM,9,14
04/03/2013 11:00:00 PM,10,12
12/14/2012 11:00:00 PM,8,9
06/14/2018 10:00:00 AM,55,74
09/15/2015 05:00:00 PM,162,413
02/28/2014 09:00:00 AM,156,89
06/06/2015 02:00:00 PM,117,109
06/09/2014 10:00:00 PM,20,26
05/23/2017 07:00:00 AM,400,266
01/23/2013 11:00:00 AM,13,14
04/22/2016 05:00:00 PM,125,286
05/08/2018 04:00:00 AM,4,7
12/01/2012 04:00:00 PM,31,13
01/14/2018 10:00:00 PM,8,4
08/11/2016 08:00:00 PM,81,91
07/31/2014 07:00:00 PM,105,184
08/14/2014 08:00:00 PM,64,82
09/15/2014 01:00:00 AM,2,1
12/15/2015 07:00:00 AM,208,71
01/06/2016 04:00:00 PM,85,155
10/02/2013 07:00:00 AM,142,64
04/25/2018 10:00:00 PM,16,29
10/29/2017 04:00:00 PM,50,74
07/24/2015 05:00:00 AM,22,14
05/09/2018 10:00:00 PM,17,27
07/11/2016 06:00:00 PM,144,364
03/02/2018 05:00:00 PM,93,285
09/01/2017 03:00:00 AM,0,2
01/17/2016 04:00:00 PM,24,12
10/16/2016 08:00:00 AM,3,7
08/29/2015 12:00:00 AM,6,15
09/28/2015 09:00:00 AM,177,107
02/12/2015 03:00:00 PM,56,73
06/10/2015 04:00:00 PM,149,243
05/04/2016 11:00:00 AM,37,26
02/12/2017 06:00:00 PM,14,27
07/03/2013 03:00:00 PM,95,140
12/09/2016 04:00:00 AM,0,5
05/23/2018 07:00:00 PM,104,198
04/20/2016 02:00:00 PM,72,64
05/08/2013 06:00:00 PM,187,355
07/12/2015 05:00:00 PM,94,83
05/28/2018 10:00:00 AM,85,82
04/11/2017 02:00:00 PM,33,52
09/03/2017 05:00:00 AM,8,1
12/20/2017 05:00:00 AM,18,14
12/30/2015 01:00:00 AM,2,0
08/25/2016 03:00:00 AM,4,0
02/03/2018 08:00:00 PM,4,5
01/20/2014 10:00:00 AM,46,31
09/09/2014 10:00:00 PM,24,29
12/10/2016 09:00:00 PM,6,5
02/11/2013 11:00:00 AM,20,18
12/23/2014 01:00:00 PM,47,19
09/23/2017 12:00:00 AM,11,18
01/06/2017 06:00:00 PM,41,122
07/20/2016 06:00:00 AM,124,75
02/25/2015 01:00:00 PM,37,3
01/23/2014 07:00:00 PM,45,86
09/19/2014 04:00:00 AM,5,6
07/12/2014 08:00:00 PM,65,74
06/10/2014 07:00:00 PM,115,156
02/07/2017 08:00:00 AM,130,89
09/09/2013 06:00:00 AM,95,44
11/26/2012 07:00:00 PM,35,52
03/16/2015 07:00:00 AM,35,125
03/23/2015 04:00:00 PM,64,90
01/28/2014 11:00:00 AM,33,15
10/19/2013 01:00:00 AM,6,3
06/28/2018 05:00:00 AM,27,29
05/28/2015 11:00:00 PM,10,30
07/01/2013 05:00:00 PM,168,442
04/10/2017 05:00:00 PM,75,292
03/26/2016 05:00:00 PM,61,59
01/30/2017 02:00:00 PM,30,38
06/02/2015 04:00:00 AM,7,1
02/08/2015 01:00:00 PM,98,82
05/21/2016 12:00:00 PM,31,20
12/24/2016 05:00:00 PM,9,10
11/24/2014 04:00:00 AM,6,2
01/17/2014 03:00:00 AM,1,2
03/28/2015 04:00:00 PM,102,66
08/27/2015 08:00:00 PM,72,89
05/20/2014 01:00:00 AM,1,4
12/03/2014 12:00:00 AM,1,3
05/17/2018 01:00:00 AM,3,0
01/28/2016 09:00:00 PM,8,23
06/07/2016 04:00:00 AM,5,2
11/18/2013 09:00:00 AM,147,81
10/11/2012 10:00:00 AM,4,0
01/03/2014 10:00:00 PM,14,6
01/16/2018 08:00:00 PM,20,31
12/10/2016 05:00:00 PM,5,14
08/29/2017 02:00:00 PM,54,53
01/06/2017 11:00:00 AM,15,22
07/10/2015 05:00:00 AM,32,17
10/05/2014 12:00:00 PM,116,98
06/01/2015 08:00:00 PM,34,56
01/09/2014 07:00:00 AM,129,54
04/15/2016 02:00:00 PM,41,57
09/20/2015 06:00:00 PM,38,34
07/13/2017 03:00:00 AM,2,0
09/17/2013 05:00:00 PM,146,325
07/26/2013 05:00:00 PM,144,390
04/27/2018 07:00:00 PM,45,94
03/13/2017 08:00:00 PM,11,40
06/03/2013 07:00:00 PM,96,153
12/04/2015 12:00:00 PM,36,24
05/29/2014 08:00:00 PM,80,81
09/11/2017 05:00:00 PM,181,599
10/26/2015 05:00:00 PM,125,313
10/20/2014 06:00:00 AM,74,35
05/15/2017 01:00:00 PM,27,22
10/07/2015 07:00:00 AM,196,71
07/01/2014 05:00:00 AM,38,23
04/18/2015 05:00:00 AM,4,2
05/30/2014 03:00:00 AM,5,4
09/17/2015 01:00:00 AM,3,6
12/23/2012 05:00:00 AM,2,0
05/03/2013 03:00:00 AM,0,1
08/08/2015 11:00:00 PM,18,19
02/07/2013 12:00:00 AM,2,4
12/16/2015 01:00:00 AM,0,1
11/12/2017 02:00:00 PM,27,20
06/23/2014 04:00:00 AM,7,3
01/01/2014 12:00:00 PM,49,41
01/12/2014 03:00:00 PM,30,35
04/06/2017 04:00:00 PM,79,140
12/20/2012 08:00:00 AM,85,56
10/22/2015 04:00:00 PM,120,197
12/30/2017 08:00:00 AM,17,12
05/14/2014 01:00:00 AM,5,2
09/10/2015 06:00:00 AM,123,54
02/06/2013 02:00:00 AM,2,0
11/12/2017 08:00:00 AM,12,9
01/13/2018 08:00:00 PM,6,8
09/11/2014 01:00:00 PM,91,7
07/07/2017 07:00:00 AM,219,178
06/18/2014 05:00:00 PM,217,500
12/23/2017 10:00:00 PM,1,4
12/29/2013 03:00:00 PM,25,32
03/03/2016 09:00:00 PM,14,23
02/18/2017 03:00:00 PM,23,15
11/11/2013 06:00:00 PM,80,205
11/28/2014 11:00:00 AM,3,6
03/20/2014 12:00:00 AM,0,1
04/29/2018 12:00:00 PM,89,92
12/27/2013 11:00:00 AM,21,13
06/22/2014 04:00:00 AM,1,3
03/04/2015 10:00:00 PM,19,16
01/30/2016 12:00:00 PM,53,36
04/22/2013 02:00:00 PM,57,63
12/16/2012 12:00:00 PM,18,8
07/14/2015 08:00:00 PM,73,115
01/25/2017 12:00:00 PM,31,21
03/01/2014 10:00:00 PM,10,9
02/19/2015 03:00:00 AM,2,1
05/27/2018 01:00:00 PM,148,102
01/21/2017 10:00:00 PM,10,5
11/10/2014 01:00:00 AM,4,0
03/20/2014 10:00:00 PM,15,25
02/08/2016 12:00:00 AM,1,3
10/15/2016 05:00:00 AM,0,1
03/02/2015 03:00:00 PM,60,59
05/14/2017 03:00:00 AM,1,2
10/06/2013 06:00:00 AM,9,6
09/02/2014 08:00:00 AM,376,136
07/09/2013 05:00:00 AM,31,10
10/03/2013 01:00:00 AM,2,1
02/16/2018 08:00:00 PM,19,31
06/20/2017 05:00:00 PM,141,480
03/18/2014 03:00:00 AM,0,1
08/09/2018 10:00:00 AM,61,84
03/05/2018 03:00:00 AM,0,2
07/30/2015 03:00:00 AM,0,3
09/12/2013 08:00:00 AM,346,156
07/14/2015 09:00:00 AM,160,132
04/04/2018 06:00:00 PM,73,164
04/27/2014 04:00:00 PM,81,49
10/02/2017 11:00:00 AM,47,27
04/21/2016 01:00:00 PM,50,44
10/11/2013 09:00:00 AM,139,70
11/27/2014 06:00:00 PM,0,4
06/05/2018 05:00:00 PM,189,650
03/28/2014 03:00:00 AM,2,3
08/17/2014 11:00:00 PM,14,12
01/01/2013 12:00:00 AM,2,5
08/17/2013 03:00:00 AM,1,4
03/17/2016 01:00:00 AM,0,2
04/24/2018 03:00:00 PM,93,120
09/24/2014 08:00:00 PM,24,40
03/14/2014 12:00:00 PM,33,26
06/18/2016 09:00:00 AM,34,49
03/17/2017 06:00:00 PM,43,117
06/26/2018 12:00:00 AM,13,8
02/22/2013 07:00:00 AM,100,31
12/21/2013 02:00:00 AM,4,2
11/29/2014 03:00:00 AM,1,0
04/01/2016 08:00:00 AM,346,153
10/22/2015 07:00:00 PM,43,80
11/16/2013 07:00:00 PM,24,12
08/17/2017 06:00:00 PM,178,378
01/23/2014 12:00:00 AM,4,1
04/11/2016 09:00:00 AM,158,106
11/27/2015 01:00:00 AM,3,1
04/05/2013 08:00:00 PM,7,27
04/22/2016 01:00:00 PM,35,30
09/15/2014 09:00:00 AM,302,12
10/29/2016 06:00:00 AM,9,8
11/02/2012 09:00:00 AM,133,65
03/07/2015 02:00:00 AM,8,3
06/27/2015 06:00:00 PM,61,66
03/01/2016 02:00:00 AM,2,1
07/18/2017 09:00:00 PM,47,64
10/18/2012 06:00:00 AM,88,35
12/22/2013 06:00:00 PM,5,9
01/02/2013 05:00:00 AM,13,8
10/12/2012 07:00:00 AM,125,58
12/22/2017 06:00:00 PM,23,40
06/04/2017 02:00:00 PM,88,100
12/04/2014 02:00:00 PM,0,51
08/16/2017 07:00:00 PM,110,210
08/25/2015 08:00:00 AM,403,212
04/14/2016 12:00:00 PM,39,37
11/15/2015 12:00:00 AM,2,3
06/03/2018 08:00:00 PM,18,10
08/09/2017 03:00:00 PM,56,104
06/18/2016 09:00:00 PM,23,28
05/16/2013 09:00:00 PM,39,56
11/04/2016 03:00:00 AM,0,2
04/12/2017 03:00:00 PM,34,25
03/13/2014 02:00:00 PM,52,46
12/15/2012 03:00:00 AM,3,1
02/22/2017 11:00:00 AM,12,20
06/06/2016 05:00:00 AM,34,18
02/19/2013 01:00:00 PM,50,39
03/21/2013 01:00:00 AM,3,2
07/17/2016 03:00:00 AM,3,2
08/09/2013 03:00:00 AM,2,1
01/19/2016 08:00:00 AM,267,148
08/11/2013 10:00:00 AM,71,90
05/17/2016 01:00:00 AM,1,5
08/08/2017 09:00:00 AM,170,182
02/24/2017 11:00:00 PM,4,6
06/19/2014 05:00:00 AM,25,17
04/09/2016 03:00:00 AM,1,0
08/30/2016 11:00:00 AM,50,40
10/05/2016 08:00:00 PM,29,65
02/17/2018 08:00:00 PM,7,11
04/10/2018 05:00:00 AM,22,17
02/12/2016 06:00:00 AM,50,26
12/23/2013 09:00:00 AM,69,29
07/11/2015 02:00:00 PM,68,63
07/24/2015 08:00:00 AM,295,146
08/25/2017 04:00:00 PM,88,307
01/29/2013 12:00:00 PM,28,24
10/20/2014 11:00:00 PM,3,7
12/26/2015 09:00:00 PM,6,8
07/22/2013 06:00:00 AM,107,46
04/14/2016 04:00:00 PM,92,183
03/05/2015 03:00:00 PM,58,65
12/10/2013 10:00:00 PM,9,8
04/14/2015 02:00:00 PM,48,45
02/10/2013 09:00:00 AM,48,26
12/05/2017 11:00:00 AM,40,24
07/14/2015 04:00:00 AM,7,4
10/29/2016 09:00:00 PM,23,18
05/20/2013 10:00:00 AM,69,46
12/28/2017 10:00:00 PM,6,8
04/25/2013 02:00:00 AM,4,1
08/19/2016 05:00:00 AM,26,12
01/15/2018 06:00:00 PM,44,144
05/07/2015 08:00:00 PM,67,95
05/15/2013 03:00:00 PM,69,80
08/08/2015 09:00:00 PM,39,15
05/05/2013 08:00:00 AM,55,32
07/27/2013 07:00:00 PM,74,54
12/03/2014 04:00:00 AM,3,0
05/03/2016 11:00:00 AM,50,36
10/28/2012 01:00:00 AM,0,11
06/30/2017 10:00:00 AM,76,81
03/19/2017 11:00:00 PM,2,3
07/09/2015 08:00:00 AM,376,217
11/15/2016 08:00:00 AM,237,136
09/10/2013 09:00:00 PM,29,36
01/08/2013 09:00:00 PM,8,7
04/11/2016 05:00:00 AM,25,10
03/30/2017 10:00:00 PM,10,20
11/17/2015 08:00:00 AM,211,92
12/04/2013 12:00:00 PM,33,23
07/10/2015 09:00:00 AM,154,106
02/03/2018 08:00:00 AM,19,32
02/14/2014 08:00:00 PM,16,27
09/15/2013 01:00:00 PM,60,36
04/08/2016 07:00:00 AM,265,112
07/21/2014 02:00:00 PM,65,78
07/30/2016 02:00:00 PM,80,86
12/09/2012 03:00:00 PM,15,18
09/08/2014 03:00:00 AM,4,2
08/10/2015 07:00:00 AM,272,124
12/29/2017 06:00:00 PM,15,14
02/06/2016 02:00:00 AM,3,0
10/18/2017 06:00:00 AM,73,49
05/07/2013 01:00:00 PM,57,52
02/08/2017 10:00:00 PM,0,13
12/16/2012 07:00:00 PM,4,8
05/25/2018 02:00:00 AM,0,2
06/22/2018 01:00:00 PM,50,67
09/21/2016 03:00:00 PM,66,106
12/27/2017 07:00:00 AM,31,27
08/16/2014 12:00:00 PM,100,72
12/15/2016 09:00:00 AM,89,70
09/06/2015 07:00:00 AM,6,4
09/30/2017 06:00:00 AM,6,7
02/24/2015 04:00:00 PM,108,153
02/17/2015 03:00:00 PM,73,81
04/12/2018 06:00:00 AM,46,54
02/23/2018 09:00:00 AM,47,60
04/04/2018 07:00:00 PM,35,74
05/29/2018 05:00:00 PM,185,594
03/24/2013 10:00:00 PM,6,7
01/01/2016 03:00:00 AM,1,6
03/25/2017 05:00:00 AM,0,4
02/26/2014 12:00:00 AM,2,3
09/11/2013 07:00:00 PM,122,164
07/23/2015 04:00:00 PM,143,194
04/16/2018 05:00:00 PM,81,296
09/26/2017 03:00:00 PM,87,117
05/19/2018 02:00:00 PM,93,119
03/21/2018 12:00:00 AM,1,3
10/22/2015 10:00:00 AM,59,51
01/21/2016 09:00:00 PM,6,16
01/05/2013 09:00:00 PM,6,1
12/10/2016 11:00:00 AM,23,24
08/13/2018 08:00:00 PM,52,99
03/09/2018 06:00:00 AM,46,38
12/18/2015 10:00:00 AM,37,28
03/16/2013 10:00:00 AM,47,35
05/01/2013 08:00:00 AM,446,176
07/16/2016 08:00:00 PM,44,38
12/03/2017 02:00:00 PM,48,36
10/17/2012 08:00:00 AM,283,133
10/04/2012 08:00:00 PM,27,56
03/03/2018 10:00:00 AM,54,43
01/22/2014 01:00:00 AM,5,1
10/15/2016 08:00:00 AM,12,14
10/15/2014 07:00:00 PM,42,88
07/06/2015 10:00:00 PM,20,26
06/06/2017 04:00:00 PM,117,290
02/06/2018 12:00:00 PM,17,31
09/29/2014 04:00:00 PM,102,142
06/11/2015 07:00:00 PM,115,165
08/31/2013 12:00:00 PM,100,79
02/28/2016 12:00:00 AM,11,2
10/12/2016 08:00:00 PM,24,52
08/20/2014 06:00:00 PM,120,200
01/14/2016 12:00:00 PM,39,30
06/16/2016 05:00:00 AM,27,14
07/26/2017 09:00:00 PM,52,63
01/16/2016 08:00:00 AM,10,13
08/26/2015 01:00:00 AM,5,2
08/01/2017 12:00:00 PM,64,48
05/08/2015 11:00:00 AM,58,46
11/01/2013 11:00:00 PM,13,8
05/01/2015 02:00:00 AM,1,6
08/17/2018 07:00:00 PM,88,123
07/26/2015 08:00:00 PM,12,19
07/31/2017 08:00:00 PM,56,98
08/25/2018 04:00:00 AM,2,4
03/25/2014 06:00:00 PM,91,172
05/03/2018 08:00:00 PM,54,84
05/09/2017 07:00:00 AM,363,207
10/13/2017 07:00:00 PM,29,63
10/04/2013 04:00:00 PM,117,145
11/27/2015 05:00:00 AM,7,2
01/24/2015 08:00:00 PM,15,11
11/19/2014 07:00:00 PM,49,106
04/29/2015 04:00:00 PM,91,171
02/14/2017 12:00:00 AM,2,3
09/15/2014 08:00:00 AM,450,184
06/09/2014 11:00:00 AM,52,45
11/10/2015 05:00:00 AM,20,15
08/07/2015 03:00:00 PM,99,120
05/19/2017 07:00:00 PM,70,119
08/04/2016 07:00:00 PM,92,153
08/06/2014 03:00:00 PM,85,103
12/09/2017 09:00:00 AM,23,14
01/27/2018 03:00:00 PM,21,29
10/05/2012 05:00:00 PM,144,290
12/10/2017 08:00:00 PM,4,7
04/30/2018 05:00:00 PM,130,491
12/23/2017 06:00:00 PM,6,15
06/10/2014 06:00:00 AM,142,59
03/11/2014 07:00:00 PM,96,117
10/17/2012 04:00:00 AM,4,3
11/25/2012 05:00:00 AM,2,0
12/05/2015 09:00:00 AM,21,7
02/12/2013 11:00:00 AM,20,23
09/25/2016 03:00:00 PM,83,96
01/06/2013 08:00:00 AM,23,14
04/26/2016 09:00:00 AM,162,106
11/08/2017 04:00:00 AM,3,2
06/27/2018 10:00:00 PM,34,29
02/10/2013 07:00:00 AM,6,12
10/31/2017 10:00:00 AM,60,57
01/21/2018 11:00:00 PM,5,3
01/05/2018 07:00:00 PM,20,46
09/04/2014 01:00:00 PM,68,70
12/01/2017 01:00:00 PM,26,37
08/25/2015 05:00:00 PM,215,499
07/13/2016 12:00:00 AM,7,11
11/01/2015 02:00:00 PM,15,24
09/15/2013 03:00:00 PM,61,40
10/04/2015 05:00:00 PM,97,73
05/15/2018 01:00:00 PM,47,51
04/12/2017 12:00:00 AM,3,6
01/31/2017 06:00:00 AM,67,36
06/25/2015 12:00:00 AM,6,12
03/03/2017 07:00:00 PM,22,55
04/28/2014 09:00:00 AM,191,103
05/24/2014 09:00:00 AM,49,67
07/26/2014 03:00:00 PM,139,113
06/18/2015 02:00:00 AM,2,4
07/06/2013 07:00:00 AM,40,32
03/01/2013 07:00:00 PM,33,58
12/24/2016 12:00:00 AM,2,0
08/25/2017 07:00:00 PM,66,121
03/16/2016 03:00:00 AM,1,0
04/21/2018 03:00:00 PM,66,39
08/03/2014 09:00:00 PM,22,30
10/01/2014 06:00:00 PM,169,309
05/13/2018 03:00:00 PM,124,129
02/04/2013 11:00:00 PM,3,8
08/04/2014 09:00:00 PM,49,50
08/01/2013 11:00:00 AM,57,47
01/31/2015 12:00:00 AM,8,9
04/02/2015 06:00:00 PM,151,260
02/02/2015 04:00:00 PM,72,95
01/14/2014 11:00:00 PM,6,11
01/08/2018 06:00:00 PM,106,234
01/14/2015 08:00:00 PM,28,50
10/01/2016 12:00:00 PM,59,48
08/04/2013 04:00:00 AM,9,2
08/23/2014 05:00:00 PM,103,63
02/07/2016 08:00:00 AM,19,13
08/10/2017 11:00:00 PM,14,19
07/22/2013 09:00:00 AM,214,115
05/15/2018 12:00:00 AM,4,7
03/31/2016 11:00:00 PM,10,16
04/03/2018 11:00:00 PM,7,9
03/06/2016 03:00:00 AM,0,1
04/25/2013 06:00:00 PM,186,252
04/27/2018 01:00:00 PM,43,40
09/25/2015 02:00:00 AM,0,1
01/25/2018 05:00:00 PM,86,313
09/11/2016 06:00:00 PM,71,48
06/09/2017 04:00:00 PM,83,266
05/18/2015 07:00:00 PM,104,150
12/26/2012 07:00:00 PM,6,14
01/19/2013 12:00:00 AM,5,9
11/20/2016 08:00:00 AM,12,8
09/08/2013 11:00:00 PM,8,11
03/14/2018 11:00:00 PM,6,12
03/07/2013 10:00:00 PM,6,28
07/26/2013 07:00:00 AM,220,96
09/27/2016 07:00:00 AM,298,143
12/11/2017 10:00:00 PM,4,17
06/22/2014 11:00:00 AM,115,91
07/04/2017 09:00:00 AM,116,82
06/15/2018 10:00:00 PM,19,39
11/13/2016 08:00:00 PM,6,11
06/28/2014 01:00:00 AM,10,6
12/14/2017 10:00:00 AM,52,45
